ID_Contrato,Produto,Valor_Nocional,Taxa_Contratada_AA,Prazo_Remanescente_Meses,Indexador,Rating_2682,Dias_Atraso,PD,LGD,EAD
2448,Parcelado_Loja,46468.68,0.2917,46,POS-CDI,H,0,1.0,0.65,46468.68
2449,Cartao_Credito,38162.29,0.1419,22,PRE,A,5,0.005,0.85,43949.99
2450,Emprestimo_Pessoal,27569.55,0.1233,11,POS-CDI,A,0,0.005,0.75,27569.55
2451,Emprestimo_Pessoal,9425.24,0.2827,8,PRE,AA,0,0.001,0.75,9425.24
2452,Parcelado_Loja,23200.6,0.1324,39,PRE,D,0,0.1,0.65,23200.6
2453,Parcelado_Loja,28263.29,0.2985,43,PRE,AA,0,0.001,0.65,28263.29
2454,Emprestimo_Pessoal,43266.1,0.2913,35,PRE,C,0,0.03,0.75,43266.1
2455,Parcelado_Loja,24326.0,0.1447,46,POS-CDI,AA,0,0.001,0.65,24326.0
2456,Parcelado_Loja,44934.9,0.2168,38,PRE,A,0,0.005,0.65,44934.9
2457,Parcelado_Loja,33880.27,0.1533,8,PRE,A,0,0.005,0.65,33880.27
2458,Cartao_Credito,7281.45,0.1971,37,PRE,AA,0,0.001,0.85,8196.75
2459,Cartao_Credito,49751.58,0.1311,27,PRE,AA,0,0.001,0.85,58599.16
2460,Parcelado_Loja,26598.02,0.1603,28,PRE,A,0,0.005,0.65,26598.02
2461,Parcelado_Loja,19896.99,0.1854,40,POS-CDI,AA,5,0.001,0.65,19896.99
2462,Cartao_Credito,33126.13,0.199,34,PRE,A,5,0.005,0.85,39315.74
2463,Cartao_Credito,5890.22,0.2959,32,PRE,A,0,0.005,0.85,7036.64
2464,Emprestimo_Pessoal,32008.66,0.2654,15,PRE,C,0,0.03,0.75,32008.66
2465,Emprestimo_Pessoal,25162.68,0.2527,44,PRE,A,5,0.005,0.75,25162.68
2466,Cartao_Credito,20630.37,0.2167,17,PRE,AA,0,0.001,0.85,24779.6
2467,Parcelado_Loja,47674.49,0.2712,33,POS-CDI,AA,0,0.001,0.65,47674.49
2468,Parcelado_Loja,26365.72,0.1811,47,PRE,AA,0,0.001,0.65,26365.72
2469,Parcelado_Loja,11346.32,0.2476,46,PRE,E,0,0.3,0.65,11346.32
2470,Parcelado_Loja,23218.69,0.2989,16,PRE,D,0,0.1,0.65,23218.69
2471,Emprestimo_Pessoal,46009.68,0.1766,29,PRE,AA,0,0.001,0.75,46009.68
2472,Cartao_Credito,9216.73,0.2413,9,POS-CDI,AA,0,0.001,0.85,10701.72
2473,Parcelado_Loja,11090.87,0.272,33,PRE,D,0,0.1,0.65,11090.87
2474,Emprestimo_Pessoal,1144.96,0.2848,29,PRE,D,45,0.1,0.75,1144.96
2475,Parcelado_Loja,1202.41,0.2492,13,POS-CDI,D,0,0.1,0.65,1202.41
2476,Cartao_Credito,41554.89,0.171,21,PRE,C,0,0.03,0.85,51837.15
2477,Emprestimo_Pessoal,36740.07,0.1787,21,PRE,A,0,0.005,0.75,36740.07
2478,Cartao_Credito,18074.53,0.1237,5,PRE,AA,0,0.001,0.85,21720.93
2479,Cartao_Credito,35066.4,0.257,10,PRE,A,15,0.005,0.85,42448.37
2480,Emprestimo_Pessoal,20062.69,0.1277,6,POS-CDI,A,0,0.005,0.75,20062.69
2481,Emprestimo_Pessoal,47668.39,0.2756,13,PRE,A,5,0.005,0.75,47668.39
2482,Emprestimo_Pessoal,48369.11,0.1414,1,POS-CDI,A,0,0.005,0.75,48369.11
2483,Emprestimo_Pessoal,19943.29,0.1509,20,PRE,AA,0,0.001,0.75,19943.29
2484,Emprestimo_Pessoal,42783.98,0.2058,47,POS-CDI,AA,0,0.001,0.75,42783.98
2485,Emprestimo_Pessoal,38767.91,0.2528,46,PRE,A,0,0.005,0.75,38767.91
2486,Emprestimo_Pessoal,15845.0,0.145,8,PRE,AA,5,0.001,0.75,15845.0
2487,Parcelado_Loja,11985.97,0.1992,10,PRE,A,0,0.005,0.65,11985.97
2488,Cartao_Credito,23182.62,0.2069,9,PRE,C,0,0.03,0.85,26482.61
2489,Emprestimo_Pessoal,39176.77,0.1582,41,PRE,C,15,0.03,0.75,39176.77
2490,Parcelado_Loja,48028.31,0.1408,3,POS-CDI,A,0,0.005,0.65,48028.31
2491,Parcelado_Loja,38297.16,0.2706,11,POS-CDI,A,5,0.005,0.65,38297.16
2492,Parcelado_Loja,42832.75,0.2104,12,PRE,AA,0,0.001,0.65,42832.75
2493,Cartao_Credito,30351.68,0.1226,10,PRE,A,0,0.005,0.85,36424.77
2494,Emprestimo_Pessoal,41852.69,0.2645,25,POS-CDI,A,0,0.005,0.75,41852.69
2495,Parcelado_Loja,39328.83,0.2965,25,PRE,A,0,0.005,0.65,39328.83
2496,Cartao_Credito,19160.78,0.2291,11,POS-CDI,D,0,0.1,0.85,22255.87
2497,Cartao_Credito,27823.52,0.2107,36,PRE,A,0,0.005,0.85,31090.24
2498,Cartao_Credito,40335.28,0.2781,39,PRE,AA,0,0.001,0.85,49364.77
2499,Parcelado_Loja,2779.81,0.2915,26,PRE,AA,0,0.001,0.65,2779.81
2500,Emprestimo_Pessoal,40499.92,0.2558,14,PRE,A,0,0.005,0.75,40499.92
2501,Parcelado_Loja,9305.46,0.2002,39,PRE,A,5,0.005,0.65,9305.46
2502,Parcelado_Loja,25976.84,0.2266,40,POS-CDI,D,0,0.1,0.65,25976.84
2503,Emprestimo_Pessoal,40509.63,0.2462,1,POS-CDI,A,0,0.005,0.75,40509.63
2504,Emprestimo_Pessoal,13064.14,0.155,4,PRE,A,0,0.005,0.75,13064.14
2505,Emprestimo_Pessoal,12667.47,0.2005,30,PRE,A,0,0.005,0.75,12667.47
2506,Cartao_Credito,20436.84,0.2694,12,PRE,A,5,0.005,0.85,22581.1
2507,Emprestimo_Pessoal,44784.82,0.2379,35,POS-CDI,A,0,0.005,0.75,44784.82
2508,Parcelado_Loja,521.92,0.194,13,PRE,A,5,0.005,0.65,521.92
2509,Emprestimo_Pessoal,45118.46,0.2394,31,PRE,A,0,0.005,0.75,45118.46
2510,Parcelado_Loja,8113.45,0.1413,38,PRE,AA,0,0.001,0.65,8113.45
2511,Cartao_Credito,49509.28,0.1923,43,PRE,D,0,0.1,0.85,60629.3
2512,Parcelado_Loja,47764.93,0.2628,23,POS-CDI,AA,5,0.001,0.65,47764.93
2513,Parcelado_Loja,24986.42,0.1597,4,PRE,AA,15,0.001,0.65,24986.42
2514,Emprestimo_Pessoal,25879.65,0.1535,16,PRE,AA,0,0.001,0.75,25879.65
2515,Emprestimo_Pessoal,24336.69,0.2911,7,PRE,AA,5,0.001,0.75,24336.69
2516,Parcelado_Loja,31954.46,0.1578,22,PRE,A,0,0.005,0.65,31954.46
2517,Emprestimo_Pessoal,4990.72,0.167,29,PRE,AA,15,0.001,0.75,4990.72
2518,Cartao_Credito,2114.59,0.2945,11,PRE,AA,0,0.001,0.85,2593.14
2519,Cartao_Credito,3356.29,0.2522,33,PRE,A,0,0.005,0.85,3932.64
2520,Emprestimo_Pessoal,22496.08,0.2459,29,PRE,A,0,0.005,0.75,22496.08
2521,Cartao_Credito,14139.62,0.2735,39,PRE,AA,45,0.001,0.85,15594.49
2522,Emprestimo_Pessoal,31290.96,0.1408,12,PRE,A,5,0.005,0.75,31290.96
2523,Parcelado_Loja,49625.89,0.2471,7,POS-CDI,B,15,0.01,0.65,49625.89
2524,Parcelado_Loja,19623.0,0.2107,39,PRE,G,5,0.7,0.65,19623.0
2525,Cartao_Credito,28905.14,0.2692,42,PRE,A,0,0.005,0.85,33723.47
2526,Emprestimo_Pessoal,21072.39,0.2115,26,PRE,AA,15,0.001,0.75,21072.39
2527,Emprestimo_Pessoal,42439.95,0.2316,40,PRE,B,45,0.01,0.75,42439.95
2528,Cartao_Credito,45160.7,0.206,9,PRE,A,0,0.005,0.85,53285.8
2529,Parcelado_Loja,43929.1,0.2061,41,POS-CDI,AA,0,0.001,0.65,43929.1
2530,Cartao_Credito,48731.43,0.2582,34,PRE,D,0,0.1,0.85,59404.64
2531,Parcelado_Loja,1862.2,0.2331,45,PRE,A,45,0.005,0.65,1862.2
2532,Emprestimo_Pessoal,42070.9,0.234,13,POS-CDI,F,5,0.5,0.75,42070.9
2533,Parcelado_Loja,37712.72,0.2011,36,PRE,B,5,0.01,0.65,37712.72
2534,Cartao_Credito,11820.37,0.2156,25,POS-CDI,A,15,0.005,0.85,13968.38
2535,Emprestimo_Pessoal,47837.84,0.2542,24,PRE,B,5,0.01,0.75,47837.84
2536,Cartao_Credito,7834.81,0.2687,44,POS-CDI,A,0,0.005,0.85,9686.75
2537,Cartao_Credito,34137.72,0.2454,17,POS-CDI,A,0,0.005,0.85,41885.74
2538,Parcelado_Loja,11632.07,0.2863,2,POS-CDI,D,0,0.1,0.65,11632.07
2539,Cartao_Credito,21853.34,0.2677,13,POS-CDI,A,0,0.005,0.85,25861.11
2540,Parcelado_Loja,36098.41,0.2211,31,POS-CDI,D,0,0.1,0.65,36098.41
2541,Emprestimo_Pessoal,28384.57,0.2409,29,POS-CDI,D,5,0.1,0.75,28384.57
2542,Parcelado_Loja,21661.34,0.2867,28,PRE,G,0,0.7,0.65,21661.34
2543,Emprestimo_Pessoal,16653.75,0.2315,27,PRE,B,0,0.01,0.75,16653.75
2544,Parcelado_Loja,42063.15,0.2685,15,PRE,A,0,0.005,0.65,42063.15
2545,Cartao_Credito,7618.81,0.244,31,POS-CDI,AA,0,0.001,0.85,8742.54
2546,Parcelado_Loja,21790.09,0.2193,40,POS-CDI,B,0,0.01,0.65,21790.09
2547,Parcelado_Loja,45236.0,0.1635,15,POS-CDI,AA,0,0.001,0.65,45236.0
2548,Emprestimo_Pessoal,42369.55,0.1967,33,POS-CDI,AA,0,0.001,0.75,42369.55
2549,Cartao_Credito,20346.62,0.2942,20,PRE,AA,0,0.001,0.85,24887.02
2550,Parcelado_Loja,38273.86,0.2384,42,PRE,D,0,0.1,0.65,38273.86
2551,Cartao_Credito,41246.46,0.2216,12,PRE,D,0,0.1,0.85,45844.52
2552,Parcelado_Loja,44499.93,0.2879,37,PRE,A,0,0.005,0.65,44499.93
2553,Parcelado_Loja,27453.04,0.2256,9,PRE,A,0,0.005,0.65,27453.04
2554,Cartao_Credito,10620.81,0.2147,23,POS-CDI,A,0,0.005,0.85,11847.59
2555,Parcelado_Loja,13137.8,0.2567,8,POS-CDI,A,0,0.005,0.65,13137.8
2556,Cartao_Credito,15136.89,0.2483,32,PRE,A,5,0.005,0.85,17593.73
2557,Parcelado_Loja,29893.22,0.1548,14,PRE,AA,0,0.001,0.65,29893.22
2558,Emprestimo_Pessoal,2124.08,0.2048,27,PRE,AA,0,0.001,0.75,2124.08
2559,Cartao_Credito,31984.1,0.2051,25,PRE,A,0,0.005,0.85,37505.51
2560,Parcelado_Loja,18535.53,0.1881,13,PRE,A,0,0.005,0.65,18535.53
2561,Parcelado_Loja,15114.47,0.2131,21,PRE,A,0,0.005,0.65,15114.47
2562,Emprestimo_Pessoal,44035.08,0.1944,45,PRE,F,0,0.5,0.75,44035.08
2563,Cartao_Credito,23270.12,0.1559,31,PRE,AA,0,0.001,0.85,27906.74
2564,Parcelado_Loja,5205.13,0.1942,37,POS-CDI,AA,0,0.001,0.65,5205.13
2565,Emprestimo_Pessoal,41423.97,0.133,43,PRE,A,0,0.005,0.75,41423.97
2566,Parcelado_Loja,2858.24,0.2236,5,PRE,AA,0,0.001,0.65,2858.24
2567,Cartao_Credito,36474.09,0.2737,13,PRE,AA,0,0.001,0.85,45173.54
2568,Parcelado_Loja,38808.36,0.2506,28,PRE,AA,15,0.001,0.65,38808.36
2569,Parcelado_Loja,17953.83,0.1849,43,PRE,A,0,0.005,0.65,17953.83
2570,Parcelado_Loja,41327.0,0.1357,25,POS-CDI,AA,0,0.001,0.65,41327.0
2571,Parcelado_Loja,26025.14,0.1564,35,PRE,B,0,0.01,0.65,26025.14
2572,Emprestimo_Pessoal,23433.04,0.2182,47,PRE,A,5,0.005,0.75,23433.04
2573,Emprestimo_Pessoal,2747.46,0.1573,39,PRE,AA,0,0.001,0.75,2747.46
2574,Cartao_Credito,14856.45,0.2179,7,PRE,B,0,0.01,0.85,18402.92
2575,Emprestimo_Pessoal,46584.99,0.1617,38,PRE,AA,0,0.001,0.75,46584.99
2576,Emprestimo_Pessoal,19895.29,0.2728,32,PRE,C,0,0.03,0.75,19895.29
2577,Cartao_Credito,27561.68,0.1915,3,POS-CDI,E,0,0.3,0.85,31920.07
2578,Emprestimo_Pessoal,26835.07,0.1642,45,POS-CDI,AA,0,0.001,0.75,26835.07
2579,Emprestimo_Pessoal,29726.34,0.2662,39,POS-CDI,E,0,0.3,0.75,29726.34
2580,Cartao_Credito,3535.88,0.1817,37,PRE,B,0,0.01,0.85,4257.84
2581,Cartao_Credito,18427.72,0.1401,22,PRE,E,0,0.3,0.85,21150.16
2582,Cartao_Credito,36294.85,0.2227,8,POS-CDI,A,0,0.005,0.85,41401.95
2583,Parcelado_Loja,10427.73,0.2247,17,PRE,AA,0,0.001,0.65,10427.73
2584,Parcelado_Loja,10577.13,0.2486,27,PRE,D,0,0.1,0.65,10577.13
2585,Cartao_Credito,999.49,0.1632,33,PRE,AA,45,0.001,0.85,1208.03
2586,Cartao_Credito,22155.36,0.1999,46,PRE,AA,0,0.001,0.85,25699.36
2587,Cartao_Credito,44195.35,0.1708,17,PRE,AA,200,0.001,0.85,54171.89
2588,Parcelado_Loja,3069.1,0.1346,42,PRE,AA,0,0.001,0.65,3069.1
2589,Parcelado_Loja,9960.38,0.2778,12,PRE,A,0,0.005,0.65,9960.38
2590,Emprestimo_Pessoal,15849.18,0.2512,46,POS-CDI,B,0,0.01,0.75,15849.18
2591,Emprestimo_Pessoal,36720.37,0.1743,27,PRE,E,0,0.3,0.75,36720.37
2592,Cartao_Credito,32211.46,0.2279,8,PRE,AA,0,0.001,0.85,35896.14
2593,Parcelado_Loja,21089.22,0.1562,23,PRE,F,0,0.5,0.65,21089.22
2594,Parcelado_Loja,38073.91,0.2802,42,PRE,E,0,0.3,0.65,38073.91
2595,Parcelado_Loja,30676.74,0.1407,29,PRE,AA,0,0.001,0.65,30676.74
2596,Cartao_Credito,44854.02,0.1207,20,POS-CDI,AA,0,0.001,0.85,54732.53
2597,Emprestimo_Pessoal,40992.32,0.2104,16,PRE,C,0,0.03,0.75,40992.32
2598,Cartao_Credito,13014.27,0.225,17,POS-CDI,A,0,0.005,0.85,15183.66
2599,Emprestimo_Pessoal,13936.21,0.2242,16,PRE,B,5,0.01,0.75,13936.21
2600,Emprestimo_Pessoal,6705.15,0.1298,19,PRE,B,45,0.01,0.75,6705.15
2601,Cartao_Credito,17179.75,0.1765,8,POS-CDI,A,0,0.005,0.85,21418.43
2602,Emprestimo_Pessoal,49977.42,0.2099,38,PRE,AA,0,0.001,0.75,49977.42
2603,Emprestimo_Pessoal,20584.68,0.159,38,PRE,A,5,0.005,0.75,20584.68
2604,Parcelado_Loja,11414.18,0.2771,29,PRE,AA,5,0.001,0.65,11414.18
2605,Emprestimo_Pessoal,38242.9,0.1357,41,PRE,A,0,0.005,0.75,38242.9
2606,Cartao_Credito,27352.31,0.2077,36,PRE,C,15,0.03,0.85,32689.21
2607,Cartao_Credito,7905.27,0.2445,26,PRE,A,0,0.005,0.85,9831.48
2608,Emprestimo_Pessoal,19344.14,0.1671,31,PRE,H,0,1.0,0.75,19344.14
2609,Parcelado_Loja,21016.25,0.2324,44,PRE,A,0,0.005,0.65,21016.25
2610,Parcelado_Loja,37814.57,0.2693,12,POS-CDI,B,0,0.01,0.65,37814.57
2611,Emprestimo_Pessoal,1523.23,0.1543,17,POS-CDI,A,100,0.005,0.75,1523.23
2612,Emprestimo_Pessoal,13816.47,0.2851,15,POS-CDI,H,0,1.0,0.75,13816.47
2613,Cartao_Credito,26121.02,0.2196,9,PRE,B,0,0.01,0.85,30326.62
2614,Emprestimo_Pessoal,13807.91,0.1739,39,POS-CDI,AA,0,0.001,0.75,13807.91
2615,Parcelado_Loja,31607.49,0.1976,42,PRE,F,0,0.5,0.65,31607.49
2616,Emprestimo_Pessoal,24352.44,0.1762,12,POS-CDI,A,0,0.005,0.75,24352.44
2617,Cartao_Credito,18404.66,0.2505,32,PRE,AA,5,0.001,0.85,22647.2
2618,Cartao_Credito,47485.83,0.2633,25,PRE,A,0,0.005,0.85,54088.42
2619,Cartao_Credito,31791.9,0.2699,39,POS-CDI,D,0,0.1,0.85,35309.17
2620,Cartao_Credito,6932.1,0.2974,18,PRE,A,5,0.005,0.85,8414.78
2621,Cartao_Credito,28224.54,0.2624,15,PRE,AA,0,0.001,0.85,32015.48
2622,Emprestimo_Pessoal,39146.23,0.2282,32,POS-CDI,C,100,0.03,0.75,39146.23
2623,Emprestimo_Pessoal,35570.24,0.1811,6,POS-CDI,B,0,0.01,0.75,35570.24
2624,Emprestimo_Pessoal,9018.42,0.218,44,POS-CDI,A,0,0.005,0.75,9018.42
2625,Emprestimo_Pessoal,48634.79,0.1274,43,PRE,AA,0,0.001,0.75,48634.79
2626,Cartao_Credito,22716.28,0.2541,35,PRE,AA,45,0.001,0.85,28087.59
2627,Parcelado_Loja,8371.74,0.2003,34,PRE,B,0,0.01,0.65,8371.74
2628,Emprestimo_Pessoal,9419.69,0.1236,38,PRE,C,0,0.03,0.75,9419.69
2629,Parcelado_Loja,5362.63,0.1313,5,PRE,AA,0,0.001,0.65,5362.63
2630,Emprestimo_Pessoal,40274.15,0.1897,18,PRE,AA,0,0.001,0.75,40274.15
2631,Emprestimo_Pessoal,6540.51,0.225,16,PRE,AA,0,0.001,0.75,6540.51
2632,Parcelado_Loja,6693.7,0.2036,8,PRE,B,100,0.01,0.65,6693.7
2633,Cartao_Credito,42598.34,0.2315,25,POS-CDI,AA,5,0.001,0.85,48640.8
2634,Emprestimo_Pessoal,17557.9,0.2065,32,POS-CDI,AA,0,0.001,0.75,17557.9
2635,Emprestimo_Pessoal,2027.47,0.2391,26,POS-CDI,AA,0,0.001,0.75,2027.47
2636,Emprestimo_Pessoal,3068.82,0.1594,22,POS-CDI,A,0,0.005,0.75,3068.82
2637,Parcelado_Loja,7537.44,0.1403,31,PRE,A,0,0.005,0.65,7537.44
2638,Cartao_Credito,11062.97,0.2274,43,POS-CDI,AA,5,0.001,0.85,13016.63
2639,Parcelado_Loja,33424.74,0.2072,10,PRE,E,5,0.3,0.65,33424.74
2640,Parcelado_Loja,8287.65,0.1248,12,POS-CDI,AA,5,0.001,0.65,8287.65
2641,Cartao_Credito,6384.28,0.1885,28,POS-CDI,AA,0,0.001,0.85,7741.66
2642,Parcelado_Loja,38353.6,0.1391,6,POS-CDI,F,0,0.5,0.65,38353.6
2643,Cartao_Credito,33717.24,0.2156,20,PRE,A,0,0.005,0.85,38637.28
2644,Emprestimo_Pessoal,22048.55,0.1912,5,PRE,A,0,0.005,0.75,22048.55
2645,Cartao_Credito,27690.83,0.2304,23,PRE,AA,0,0.001,0.85,33058.84
2646,Emprestimo_Pessoal,15943.21,0.265,9,PRE,B,15,0.01,0.75,15943.21
2647,Parcelado_Loja,24383.77,0.1739,29,PRE,A,5,0.005,0.65,24383.77
2648,Parcelado_Loja,25580.3,0.2932,16,PRE,C,45,0.03,0.65,25580.3
2649,Emprestimo_Pessoal,19668.24,0.2164,46,PRE,AA,5,0.001,0.75,19668.24
2650,Parcelado_Loja,45375.32,0.2313,22,PRE,A,0,0.005,0.65,45375.32
2651,Cartao_Credito,1295.06,0.2425,8,POS-CDI,B,0,0.01,0.85,1518.2
2652,Emprestimo_Pessoal,39217.48,0.24,20,PRE,G,0,0.7,0.75,39217.48
2653,Parcelado_Loja,6656.95,0.212,14,PRE,AA,0,0.001,0.65,6656.95
2654,Emprestimo_Pessoal,39978.59,0.1972,39,POS-CDI,C,0,0.03,0.75,39978.59
2655,Cartao_Credito,30987.64,0.1297,37,PRE,AA,0,0.001,0.85,36520.41
2656,Cartao_Credito,42242.27,0.124,34,POS-CDI,A,0,0.005,0.85,52449.35
2657,Parcelado_Loja,5326.96,0.1844,11,PRE,AA,0,0.001,0.65,5326.96
2658,Cartao_Credito,28169.54,0.1801,40,PRE,A,0,0.005,0.85,31923.13
2659,Emprestimo_Pessoal,25303.85,0.1898,33,PRE,AA,0,0.001,0.75,25303.85
2660,Cartao_Credito,35456.56,0.1449,31,PRE,AA,0,0.001,0.85,41532.54
2661,Emprestimo_Pessoal,26947.38,0.2529,44,PRE,AA,0,0.001,0.75,26947.38
2662,Emprestimo_Pessoal,27266.36,0.2743,34,PRE,AA,0,0.001,0.75,27266.36
2663,Cartao_Credito,21765.0,0.289,7,PRE,E,5,0.3,0.85,26224.78
2664,Parcelado_Loja,15787.3,0.2086,23,PRE,H,0,1.0,0.65,15787.3
2665,Cartao_Credito,24372.09,0.2462,46,PRE,B,0,0.01,0.85,28302.64
2666,Emprestimo_Pessoal,6365.37,0.274,7,PRE,AA,0,0.001,0.75,6365.37
2667,Emprestimo_Pessoal,48094.91,0.1953,25,PRE,A,45,0.005,0.75,48094.91
2668,Cartao_Credito,35863.33,0.1757,3,PRE,B,0,0.01,0.85,40415.51
2669,Parcelado_Loja,47647.12,0.2886,38,PRE,F,5,0.5,0.65,47647.12
2670,Parcelado_Loja,11723.01,0.2128,20,PRE,A,15,0.005,0.65,11723.01
2671,Emprestimo_Pessoal,44027.38,0.2095,34,PRE,C,5,0.03,0.75,44027.38
2672,Emprestimo_Pessoal,40535.1,0.1521,44,POS-CDI,G,0,0.7,0.75,40535.1
2673,Parcelado_Loja,34019.04,0.1395,44,PRE,D,0,0.1,0.65,34019.04
2674,Cartao_Credito,31438.94,0.2716,30,POS-CDI,AA,0,0.001,0.85,37418.11
2675,Emprestimo_Pessoal,16169.21,0.2305,17,POS-CDI,AA,0,0.001,0.75,16169.21
2676,Emprestimo_Pessoal,40912.33,0.1786,10,PRE,A,0,0.005,0.75,40912.33
2677,Parcelado_Loja,25325.02,0.1545,35,PRE,A,15,0.005,0.65,25325.02
2678,Cartao_Credito,4009.13,0.22,20,POS-CDI,AA,15,0.001,0.85,4615.74
2679,Parcelado_Loja,15986.73,0.2251,18,POS-CDI,AA,0,0.001,0.65,15986.73
2680,Cartao_Credito,46797.21,0.1573,45,PRE,B,0,0.01,0.85,56720.71
2681,Cartao_Credito,42608.67,0.2733,44,POS-CDI,A,45,0.005,0.85,47555.19
2682,Cartao_Credito,49104.33,0.1352,27,POS-CDI,AA,0,0.001,0.85,59255.7
2683,Emprestimo_Pessoal,31585.67,0.1841,36,PRE,A,0,0.005,0.75,31585.67
2684,Parcelado_Loja,12751.75,0.2425,23,POS-CDI,A,0,0.005,0.65,12751.75
2685,Parcelado_Loja,8559.34,0.1693,32,PRE,B,0,0.01,0.65,8559.34
2686,Cartao_Credito,9752.26,0.269,10,PRE,AA,0,0.001,0.85,11549.84
2687,Emprestimo_Pessoal,1479.89,0.2532,11,POS-CDI,B,0,0.01,0.75,1479.89
2688,Emprestimo_Pessoal,19838.76,0.262,38,POS-CDI,A,0,0.005,0.75,19838.76
2689,Parcelado_Loja,9975.67,0.1414,6,PRE,AA,0,0.001,0.65,9975.67
2690,Emprestimo_Pessoal,20876.95,0.1453,41,PRE,B,0,0.01,0.75,20876.95
2691,Emprestimo_Pessoal,46782.22,0.1716,47,PRE,AA,0,0.001,0.75,46782.22
2692,Cartao_Credito,21811.74,0.2133,34,POS-CDI,AA,0,0.001,0.85,26296.16
2693,Emprestimo_Pessoal,43960.23,0.2546,36,PRE,A,0,0.005,0.75,43960.23
2694,Cartao_Credito,30472.49,0.2706,37,POS-CDI,AA,5,0.001,0.85,36095.34
2695,Parcelado_Loja,12733.01,0.2468,17,POS-CDI,AA,0,0.001,0.65,12733.01
2696,Emprestimo_Pessoal,18114.81,0.2871,40,PRE,C,0,0.03,0.75,18114.81
2697,Parcelado_Loja,4654.02,0.253,40,PRE,AA,45,0.001,0.65,4654.02
2698,Parcelado_Loja,17006.4,0.1751,12,PRE,G,5,0.7,0.65,17006.4
2699,Emprestimo_Pessoal,34038.28,0.1677,21,PRE,A,45,0.005,0.75,34038.28
2700,Emprestimo_Pessoal,4069.5,0.2453,40,PRE,AA,0,0.001,0.75,4069.5
2701,Parcelado_Loja,10667.37,0.1547,19,PRE,AA,0,0.001,0.65,10667.37
2702,Emprestimo_Pessoal,19381.33,0.1367,3,PRE,A,15,0.005,0.75,19381.33
2703,Cartao_Credito,49111.45,0.2158,18,PRE,A,5,0.005,0.85,54418.48
2704,Cartao_Credito,39350.66,0.2679,19,PRE,AA,5,0.001,0.85,47563.56
2705,Emprestimo_Pessoal,36807.59,0.1382,47,PRE,AA,0,0.001,0.75,36807.59
2706,Parcelado_Loja,6251.45,0.2625,6,PRE,B,0,0.01,0.65,6251.45
2707,Emprestimo_Pessoal,39159.3,0.2661,16,PRE,AA,0,0.001,0.75,39159.3
2708,Emprestimo_Pessoal,39370.81,0.2068,8,PRE,D,0,0.1,0.75,39370.81
2709,Parcelado_Loja,30254.58,0.1303,18,PRE,A,0,0.005,0.65,30254.58
2710,Parcelado_Loja,49522.91,0.1514,43,PRE,A,0,0.005,0.65,49522.91
2711,Cartao_Credito,16600.07,0.2473,39,POS-CDI,AA,0,0.001,0.85,18960.51
2712,Parcelado_Loja,47092.99,0.2481,12,PRE,AA,0,0.001,0.65,47092.99
2713,Cartao_Credito,45779.19,0.2817,45,PRE,C,0,0.03,0.85,56171.32
2714,Parcelado_Loja,1068.29,0.2249,10,POS-CDI,AA,5,0.001,0.65,1068.29
2715,Emprestimo_Pessoal,22780.77,0.1423,7,PRE,AA,5,0.001,0.75,22780.77
2716,Cartao_Credito,48866.66,0.1419,46,PRE,A,0,0.005,0.85,54689.84
2717,Cartao_Credito,5604.51,0.2498,1,POS-CDI,AA,0,0.001,0.85,6404.22
2718,Cartao_Credito,27615.34,0.1531,36,POS-CDI,A,45,0.005,0.85,31294.73
2719,Emprestimo_Pessoal,48958.4,0.1791,21,POS-CDI,C,0,0.03,0.75,48958.4
2720,Emprestimo_Pessoal,27997.02,0.2077,37,POS-CDI,A,0,0.005,0.75,27997.02
2721,Emprestimo_Pessoal,9895.86,0.1245,24,PRE,F,0,0.5,0.75,9895.86
2722,Emprestimo_Pessoal,29318.07,0.1648,25,PRE,C,0,0.03,0.75,29318.07
2723,Emprestimo_Pessoal,10619.81,0.1934,7,PRE,AA,0,0.001,0.75,10619.81
2724,Cartao_Credito,26225.36,0.1703,42,PRE,AA,0,0.001,0.85,32716.15
2725,Emprestimo_Pessoal,4165.09,0.1445,17,PRE,A,0,0.005,0.75,4165.09
2726,Cartao_Credito,30471.39,0.251,29,POS-CDI,A,0,0.005,0.85,35884.7
2727,Emprestimo_Pessoal,26081.1,0.2664,30,PRE,AA,0,0.001,0.75,26081.1
2728,Parcelado_Loja,37137.99,0.1663,7,PRE,F,0,0.5,0.65,37137.99
2729,Cartao_Credito,31719.67,0.2594,33,POS-CDI,A,0,0.005,0.85,39565.81
2730,Parcelado_Loja,27705.51,0.1894,7,POS-CDI,AA,0,0.001,0.65,27705.51
2731,Cartao_Credito,34644.05,0.2112,24,PRE,A,0,0.005,0.85,41351.32
2732,Parcelado_Loja,7625.12,0.2741,11,POS-CDI,AA,0,0.001,0.65,7625.12
2733,Emprestimo_Pessoal,29970.3,0.255,9,POS-CDI,C,0,0.03,0.75,29970.3
2734,Emprestimo_Pessoal,9019.47,0.2649,12,PRE,A,0,0.005,0.75,9019.47
2735,Emprestimo_Pessoal,46313.35,0.1446,35,PRE,AA,0,0.001,0.75,46313.35
2736,Cartao_Credito,3882.54,0.1325,4,PRE,AA,0,0.001,0.85,4845.1
2737,Parcelado_Loja,21803.55,0.2808,36,PRE,D,0,0.1,0.65,21803.55
